,customerid,count,country,state,city,zip_code,lat_long,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn_score,cltv,churn_reason,gender_female,gender_male,internet_svc_none,internet_svc_dsl,internet_svc_fiber,contract_mtm,contract_1yr,contract_2yr,pmt_meth_bank_trx_auto,pmt_meth_cc_auto,pmt_meth_echeck,pmt_meth_mail_check,churn_rsn_grp_cust_svc,churn_rsn_grp_moved,churn_rsn_grp_pricing,churn_rsn_grp_product,churn_rsn_grp_unknown,p1_phone_only,p2_phone_multi,p3_dsl_only,p4_dsl_plus,p5_dsl_bund_core,p6_dsl_bund_plus,p7_fib_bund_core,p8_fib_bund_plus,charge_trend_index,streams,pmt_meth_auto,svc_add_ons,charge_cust_index,tenure_1yr,tenure_2-4yr,tenure_4+yr,churn_value
5497,2436-QBZFP,1,United States,California,Yreka,96097,"41.764869, -122.671316",0,1,1,22,0,0,0,1,0,0,1,0,0,39.2,849.9,25,3288,,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01,1,0,1,1.17,0,1,0,0
5320,0980-FEXWF,1,United States,California,Fiddletown,95629,"38.513484, -120.704613",0,1,1,26,1,0,0,0,1,0,0,0,0,50.35,1285.8,48,3386,,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.02,0,0,1,0.9,0,1,0,0
3892,5074-FBGHB,1,United States,California,Freedom,95019,"36.936228, -121.785559",0,0,0,64,1,1,0,0,1,1,1,1,1,104.65,6889.8,80,6443,,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.97,2,1,3,1.05,0,0,1,0
5622,1399-OUPJN,1,United States,California,Bellflower,90706,"33.887676, -118.127289",0,1,1,57,1,0,0,0,0,0,0,0,0,19.75,1272.05,80,4235,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.88,0,1,0,1.08,0,0,1,0
3743,2000-DHJUY,1,United States,California,Menlo Park,94025,"37.449551, -122.183762",1,1,0,70,1,1,1,1,1,1,1,1,1,92.2,6474.45,44,5264,,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,2,1,5,1.18,0,0,1,0
5117,3086-RUCRN,1,United States,California,Paicines,95043,"36.525703, -120.952122",0,0,0,66,1,1,1,1,1,1,0,1,1,103.1,6595.0,46,6183,,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.03,1,1,5,0.95,0,0,1,0
6934,7853-OETYL,1,United States,California,West Covina,91790,"34.066964, -117.937007",0,1,0,4,0,0,1,0,0,0,0,0,1,29.05,129.6,35,3306,,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9,0,0,1,0.93,1,0,0,0
5806,9441-QHEVC,1,United States,California,San Diego,92139,"32.677716, -117.047666",0,0,0,1,1,0,0,0,0,0,0,0,0,19.1,19.1,30,2091,,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,1.05,1,0,0,0
2406,5575-TPIZQ,1,United States,California,Buellton,93427,"34.631362, -120.238218",0,0,0,46,1,1,1,0,0,0,1,0,1,89.15,4245.55,43,5593,,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.97,1,1,2,1.01,0,1,0,0
647,9921-ZVRHG,1,United States,California,Traver,93673,"36.456091, -119.486225",0,0,0,14,1,1,0,0,1,0,0,0,1,80.45,1072.0,94,4155,Service dissatisfaction,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.05,0,0,2,0.85,0,1,0,1
1160,6161-UUUTA,1,United States,California,Stockton,95206,"37.902422, -121.440029",1,0,0,3,1,0,0,0,0,0,1,0,1,79.9,260.9,97,4367,Price too high,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.92,1,0,0,1.04,1,0,0,1
2272,6859-QNXIQ,1,United States,California,Costa Mesa,92626,"33.678591, -117.905471",0,1,1,72,1,1,1,1,1,1,1,1,1,113.1,8248.5,23,5308,,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,2,1,5,1.04,0,0,1,0
5205,7305-ZWMAJ,1,United States,California,Oakdale,95361,"37.785033, -120.776141",0,1,0,30,1,0,0,0,0,0,0,0,0,20.7,587.1,78,2492,,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.06,0,1,0,1.13,0,1,0,0
1549,0733-VUNUW,1,United States,California,San Francisco,94114,"37.758085, -122.434801",0,0,0,24,1,1,1,0,0,0,0,0,1,55.65,1400.55,97,4126,Competitor had better devices,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.95,0,1,2,0.98,0,1,0,1
5743,3239-TPHPZ,1,United States,California,Chula Vista,91910,"32.636792, -117.054989",0,1,0,12,1,0,0,0,0,0,0,0,1,20.05,264.55,74,5453,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.91,0,0,0,1.1,0,0,0,0
4125,7319-ZNRTR,1,United States,California,Rio Linda,95673,"38.688764, -121.457596",0,1,1,25,1,0,0,0,0,0,0,0,0,19.6,411.15,51,2888,,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.19,0,0,0,1.07,0,1,0,0
6835,8469-SNFFH,1,United States,California,San Pedro,90731,"33.736387, -118.284363",0,1,0,70,1,1,1,1,1,1,1,0,0,79.4,5528.9,38,5991,,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01,1,1,5,1.02,0,0,1,0
5723,6854-EXGSF,1,United States,California,Mt Baldy,91759,"34.231318, -117.662032",0,0,0,8,1,1,1,1,1,0,0,0,1,65.5,573.15,38,3033,,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.91,0,1,4,0.91,1,0,0,0
3039,5939-SXWHM,1,United States,California,Millville,96062,"40.531257, -122.148139",0,1,1,48,1,1,0,0,0,0,0,0,0,26.3,1245.05,72,2111,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01,0,1,1,1.02,0,0,0,0
3022,6968-GMKPR,1,United States,California,French Gulch,96033,"40.740138, -122.587476",0,0,0,55,1,0,0,1,1,0,0,0,1,81.55,4509.5,80,5167,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,0,0,2,0.88,0,0,1,0
128,5609-CEBID,1,United States,California,Hemet,92544,"33.644585, -116.871544",1,0,0,20,1,1,0,1,1,0,0,1,1,94.1,1782.4,87,2666,Long distance charges,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.06,1,0,3,0.94,0,1,0,1
2132,3351-NGXYI,1,United States,California,San Diego,92106,"32.71346, -117.236378",1,0,0,16,1,1,1,0,0,0,0,0,1,54.1,889.0,38,2276,,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.97,0,0,2,0.95,0,1,0,0
4011,7765-LWVVH,1,United States,California,Caspar,95420,"39.361283, -123.784599",0,1,1,72,1,1,1,1,0,0,1,0,1,95.1,6843.15,25,5584,,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,3,1.02,0,0,1,0
1759,9259-PACGQ,1,United States,California,Los Angeles,90026,"34.078991, -118.263804",0,1,0,34,1,1,1,1,0,1,0,0,0,62.65,2274.9,91,3918,Competitor had better devices,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.94,0,0,4,0.91,0,1,0,1
5727,8044-BGWPI,1,United States,California,Ontario,91764,"34.074087, -117.605618",0,1,1,12,1,0,0,0,0,0,0,0,1,21.15,306.05,40,5209,,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.83,0,0,0,1.16,0,0,0,0
4183,7168-HDQHG,1,United States,California,Brownsville,95919,"39.440687, -121.263583",0,1,1,36,1,0,0,0,0,0,0,0,0,19.2,702.9,79,3043,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.98,0,1,0,1.05,0,1,0,0
5371,6681-ZSEXG,1,United States,California,Rancho Cordova,95742,"38.591134, -121.161585",0,1,0,56,1,1,0,1,1,0,0,0,0,59.5,3389.25,71,5477,,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.98,0,1,3,0.86,0,0,1,0
1367,3034-ZBEQN,1,United States,California,La Puente,91746,"34.038983, -117.991372",0,1,0,48,0,0,0,1,1,0,0,0,0,34.7,1604.5,90,5995,Product dissatisfaction,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.04,0,0,2,0.8,0,0,0,1
3953,8857-CUPFQ,1,United States,California,Wallace,95254,"38.192608, -120.957842",0,1,0,63,1,0,0,0,0,0,0,0,0,19.25,1237.65,20,4538,,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.98,0,0,0,1.05,0,0,1,0
3100,2808-CHTDM,1,United States,California,Los Angeles,90024,"34.066303, -118.435479",0,1,1,23,1,1,0,0,0,0,0,0,0,25.1,611.45,67,2267,,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.94,0,0,1,0.97,0,1,0,0
6202,0383-CLDDA,1,United States,California,Stanford,94305,"37.424342, -122.165641",0,0,0,69,1,1,1,0,1,1,1,1,1,85.35,5897.4,37,6499,,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,2,1,4,1.18,0,0,1,0
1022,2898-LSJGD,1,United States,California,Santa Ana,92707,"33.714829, -117.872941",0,1,0,21,0,0,1,0,1,0,1,1,1,55.95,1157.05,74,5531,Attitude of service provider,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.02,2,0,2,1.37,0,1,0,1
721,2408-WITXK,1,United States,California,San Jose,95110,"37.34667, -121.910019",1,0,0,10,0,0,0,0,0,0,0,1,1,34.7,329.8,92,3244,Deceased,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.05,1,0,0,1.24,1,0,0,1
2946,9824-QCJPK,1,United States,California,Sacramento,95830,"38.490508, -121.284171",0,1,0,36,1,0,0,0,0,0,0,0,0,20.0,666.75,60,4175,,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.08,0,0,0,1.1,0,1,0,0
1588,5685-IIXLY,1,United States,California,Novato,94945,"38.135897, -122.563683",0,1,0,5,1,0,0,1,0,0,0,1,1,83.6,404.2,93,4565,Competitor offered higher download speeds,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.03,1,0,1,1.01,1,0,0,1
1188,4910-AQFFX,1,United States,California,Soulsbyville,95372,"37.990574, -120.261821",0,1,0,9,1,1,0,0,1,0,0,0,1,79.35,661.25,93,4533,Network reliability,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.08,0,1,2,0.84,1,0,0,1
4875,6199-IPCAO,1,United States,California,Tehachapi,93561,"35.073777, -118.652112",0,1,1,29,1,1,0,0,0,0,0,0,0,26.1,692.55,70,2828,,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.09,0,0,1,1.01,0,1,0,0
1014,0812-WUPTB,1,United States,California,Corona Del Mar,92625,"33.600987, -117.862734",1,1,0,1,1,0,0,0,0,0,0,0,0,70.85,70.85,69,3022,Long distance charges,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.92,1,0,0,1
6055,3948-FVVRP,1,United States,California,Santa Maria,93455,"34.818227, -120.418784",0,1,1,9,1,0,0,1,0,1,0,0,0,54.8,452.8,73,2848,,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.09,0,0,2,0.95,1,0,0,0
1298,3217-FZDMN,1,United States,California,Los Angeles,90001,"33.973616, -118.24902",1,0,0,8,1,0,0,0,1,0,1,1,1,94.45,742.95,83,3676,Service dissatisfaction,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.02,2,1,1,1.09,1,0,0,1
864,3866-MDTUB,1,United States,California,Los Angeles,90017,"34.052842, -118.264495",0,0,0,2,1,0,1,0,0,0,1,1,1,70.75,146.9,72,3257,Lack of self-service on Website,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.96,2,0,1,1.43,1,0,0,1
6219,3099-OONVS,1,United States,California,Crockett,94525,"38.049292, -122.228415",0,1,1,25,1,0,1,0,0,1,0,0,0,54.3,1296.8,63,3971,,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.05,0,0,2,0.98,0,1,0,0
434,3049-NDXFL,1,United States,California,South Lake Tahoe,96150,"38.911577, -120.106169",0,0,0,1,1,1,0,0,0,0,0,1,0,85.8,85.8,99,2850,Extra data charges,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1,0,1,1.01,1,0,0,1
2609,9108-EQPNQ,1,United States,California,San Leandro,94577,"37.717196, -122.159338",0,1,1,10,1,1,0,0,0,0,0,0,0,26.1,225.55,63,3179,,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.16,0,1,1,1.01,1,0,0,0
6368,4226-KKDON,1,United States,California,French Camp,95231,"37.873283, -121.292034",0,0,0,8,1,0,0,1,0,1,1,0,1,66.65,520.95,60,3804,,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.02,1,0,2,1.15,1,0,0,0
6727,9696-RMYBA,1,United States,California,Los Angeles,90003,"33.964131, -118.272783",0,0,0,5,1,0,0,0,0,0,1,0,1,80.1,398.55,22,5225,,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1.04,1,0,0,0
6431,6458-CYIDZ,1,United States,California,Albion,95410,"39.225694, -123.717354",1,0,0,5,1,0,1,1,0,0,0,0,0,80.7,374.8,51,3468,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.08,0,0,2,0.94,1,0,0,0
3133,0386-CWRGM,1,United States,California,Beverly Hills,90210,"34.099891, -118.414338",0,1,1,46,1,0,0,0,0,0,0,0,0,19.4,967.85,47,2320,,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.92,0,0,0,1.06,0,1,0,0
5565,1261-FWTTE,1,United States,California,Los Angeles,90067,"34.057496, -118.413959",1,0,0,23,0,0,0,0,0,0,0,1,1,34.65,768.45,67,2307,,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.04,1,1,0,1.24,0,1,0,0
3482,7622-FWGEW,1,United States,California,Costa Mesa,92626,"33.678591, -117.905471",1,1,0,56,1,0,1,1,1,1,1,1,1,85.65,4824.45,70,6500,,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.99,2,1,4,1.21,0,0,1,0
5513,9842-EFSYY,1,United States,California,Markleeville,96120,"38.735789, -119.85798",0,0,1,4,0,0,1,1,1,0,1,1,1,57.2,223.75,26,2421,,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.02,2,0,3,1.23,1,0,0,0
7020,9053-EJUNL,1,United States,California,Mecca,92254,"33.543835, -115.993906",0,0,0,41,1,1,0,1,0,0,1,0,1,89.2,3645.75,77,3259,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0.99,0,1,0,0
4825,8570-KLJYJ,1,United States,California,Arroyo Grande,93420,"35.176236, -120.483243",0,0,0,36,1,1,1,0,0,0,0,0,0,54.45,1893.5,56,4462,,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.04,0,0,2,0.96,0,1,0,0
6809,1785-BPHTP,1,United States,California,Santa Monica,90403,"34.031529, -118.491156",0,1,1,28,1,0,0,0,1,0,1,0,0,85.45,2289.9,26,4022,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.04,1,0,1,0.99,0,1,0,0
4956,7572-KPVKK,1,United States,California,Los Altos,94024,"37.352911, -122.093002",0,0,1,62,1,1,0,0,1,1,1,1,1,104.05,6590.5,33,5900,,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.98,2,0,3,1.04,0,0,1,0
5275,4732-RRJZC,1,United States,California,Bridgeville,95526,"40.372532, -123.525626",0,1,1,7,1,0,0,0,0,0,0,0,0,20.25,144.35,45,4954,,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.98,0,0,0,1.11,1,0,0,0
4730,4090-KPJIP,1,United States,California,Anaheim,92806,"33.83796, -117.870494",0,0,0,3,1,1,0,0,0,0,0,0,1,74.95,212.4,70,3641,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.06,0,0,1,0.89,1,0,0,0
2376,2826-UWHIS,1,United States,California,Sequoia National Park,93262,"36.527243, -118.594938",0,1,0,45,1,1,0,1,0,0,0,0,0,81.4,3775.85,55,5602,,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.97,0,1,2,0.9,0,1,0,0
3593,4304-TSPVK,1,United States,California,Tupman,93276,"35.316263, -119.402559",0,1,0,68,1,1,1,1,1,1,1,1,0,114.9,7843.55,77,5782,,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,1,5,1.05,0,0,1,0
1519,5883-GTGVD,1,United States,California,Biola,93606,"36.798882, -120.019511",0,0,0,19,1,1,0,1,0,0,1,1,1,99.95,1931.75,76,3670,Attitude of service provider,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.98,2,0,2,1.11,0,1,0,1
2794,2226-ICFDO,1,United States,California,Covelo,95428,"39.83307, -123.178765",0,1,0,72,1,1,1,0,1,1,1,1,1,85.9,6110.75,72,6361,,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01,2,1,4,1.19,0,0,1,0
1967,3930-ZGWVE,1,United States,California,Stanton,90680,"33.801869, -117.995068",0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,68,2484,,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,1.08,1,0,0,0
5885,8660-BUETV,1,United States,California,Riverside,92501,"33.994676, -117.372498",0,0,0,3,1,0,0,0,0,0,0,0,0,44.75,148.05,20,3422,,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.91,0,0,0,0.97,1,0,0,0
1214,5458-CQJTA,1,United States,California,Smith River,95567,"41.950683, -124.097094",0,1,0,65,1,0,1,0,0,1,1,1,1,74.8,4820.15,89,5207,Product dissatisfaction,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.01,2,1,2,1.35,0,0,1,1
6099,7480-SPLEF,1,United States,California,Dunlap,93621,"36.789213, -119.140338",0,1,1,69,1,1,0,0,0,0,0,0,1,26.0,1796.55,22,4933,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1.01,0,0,1,0
6542,2347-WKKAE,1,United States,California,Penryn,95663,"38.859093, -121.182872",0,1,0,42,1,1,1,0,1,0,0,1,1,94.4,4014.6,47,2662,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,1,0,3,0.97,0,1,0,0
6707,3938-YFPXD,1,United States,California,Janesville,96114,"40.294034, -120.512622",0,0,0,72,1,1,1,0,1,1,1,1,0,84.3,5997.1,35,6012,,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01,2,1,4,1.16,0,0,1,0
2570,0347-UBKUZ,1,United States,California,San Mateo,94404,"37.556094, -122.272437",0,0,0,15,1,0,0,0,0,0,0,0,0,19.9,320.45,29,3366,,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.93,0,0,0,1.09,0,1,0,0
4689,8747-UDCOI,1,United States,California,Sun City,92587,"33.69887, -117.25071",0,1,0,65,1,0,0,0,0,0,0,0,0,19.35,1319.95,71,5076,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.95,0,1,0,1.06,0,0,1,0
4913,3192-LNKRK,1,United States,California,San Joaquin,93660,"36.600193, -120.153393",0,1,1,34,1,0,0,0,1,0,1,0,1,84.05,2909.95,67,3476,,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.98,1,0,1,0.97,0,1,0,0
2187,2806-MLNTI,1,United States,California,White Water,92282,"33.972293, -116.654195",1,1,0,52,1,1,0,1,1,0,1,1,1,105.1,5376.4,47,4621,,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02,2,1,3,1.05,0,0,1,0
1661,9053-JZFKV,1,United States,California,Redway,95560,"40.142256, -123.852927",0,0,0,67,1,1,1,1,1,1,1,1,0,116.2,7752.3,82,4495,Don't know,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,2,1,5,1.07,0,0,1,1
901,0917-EZOLA,1,United States,California,Lakewood,90713,"33.847755, -118.112532",1,1,0,72,1,1,0,1,1,0,1,1,1,104.15,7689.95,74,5925,Extra data charges,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.98,2,1,3,1.04,0,0,1,1
295,8257-RZAHR,1,United States,California,San Jose,95134,"37.42765, -121.945416",0,1,0,14,1,1,1,0,0,0,1,0,1,64.7,941.0,86,4049,Competitor offered more data,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.96,1,1,2,1.14,0,1,0,1
6052,5399-ZIMKF,1,United States,California,San Simeon,93452,"35.746484, -121.223355",0,0,0,5,1,0,0,1,0,0,0,0,1,74.65,383.65,34,3319,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.97,0,0,1,0.9,1,0,0,0
1554,3538-WZPHD,1,United States,California,San Francisco,94127,"37.736535, -122.45732",0,0,0,3,0,0,0,1,0,0,0,0,1,29.6,79.45,76,2734,Competitor had better devices,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.12,0,0,1,0.88,1,0,0,1
2782,1543-LLLFT,1,United States,California,Waterford,95386,"37.669516, -120.626964",1,1,0,61,1,1,0,1,1,1,1,0,1,98.3,6066.55,74,5413,,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,1,0,4,0.93,0,0,1,0
1104,3683-QKIUE,1,United States,California,San Francisco,94107,"37.768881, -122.395521",0,0,0,6,1,0,0,0,0,1,0,0,1,50.8,288.05,88,4713,Competitor offered higher download speeds,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.06,0,1,1,0.98,1,0,0,1
6159,6933-VLYFX,1,United States,California,Belmont,94002,"37.509366, -122.306132",0,1,1,31,0,0,1,0,1,1,1,1,0,59.95,1848.8,37,4337,,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01,2,0,3,1.29,0,1,0,0
4274,3629-ZNKXA,1,United States,California,Seiad Valley,96086,"41.924174, -123.260788",1,0,0,17,1,0,0,1,1,0,1,1,1,101.8,1752.45,53,3296,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,2,0,2,1.1,0,1,0,0
607,2027-FECZV,1,United States,California,Bodfish,93205,"35.523991, -118.400432",0,0,0,12,1,1,0,1,1,0,1,1,1,106.7,1253.9,92,2406,Attitude of support person,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.02,2,0,3,1.07,0,0,0,1
2542,0379-DJQHR,1,United States,California,Sunnyvale,94089,"37.421633, -122.009613",0,1,0,67,1,0,1,1,1,0,1,1,0,81.35,5398.6,51,4219,,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01,2,1,3,1.26,0,0,1,0
5397,0480-BIXDE,1,United States,California,Beale Afb,95903,"39.125311, -121.392283",0,1,0,19,1,0,0,0,1,0,1,1,1,96.8,1743.05,66,3249,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.06,2,0,1,1.12,0,1,0,0
6735,6762-NSODU,1,United States,California,Los Angeles,90015,"34.039224, -118.266293",0,1,1,46,1,0,0,0,0,0,0,0,0,19.4,958.15,77,4630,,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.93,0,1,0,1.06,0,1,0,0
66,4385-GZQXV,1,United States,California,Ontario,91764,"34.074087, -117.605618",1,0,0,16,1,0,0,0,0,1,1,1,1,94.45,1511.2,81,3810,Product dissatisfaction,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,2,0,1,1.14,0,1,0,1
669,3269-ATYWD,1,United States,California,San Francisco,94123,"37.800254, -122.436975",1,0,0,39,1,1,0,0,0,0,1,1,1,95.65,3759.05,65,4892,Don't know,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.99,2,1,1,1.13,0,1,0,1
481,0621-TWIEM,1,United States,California,Newhall,91321,"34.370378, -118.504118",0,0,0,10,1,0,0,0,0,0,0,0,1,45.55,402.6,67,4097,Attitude of support person,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.13,0,0,0,0.99,1,0,0,1
